"","Node1","Node2","Weight"
"2720","Eubacterium_brachy","Prevotella_marshii",1
"2721","Porphyromonas_endodontalis","Prevotella_marshii",1
"2731","Dialister_invisus","Prevotella_marshii",1
"2753","Anaeroglobus_geminatus","Prevotella_marshii",1
"2783","Eubacterium_saphenum","Treponema_parvum",1
"2784","Leptotrichia_buccalis","Treponema_parvum",1
"2790","Prevotella_baroniae","Treponema_parvum",1
"2793","Treponema_denticola","Treponema_parvum",1
"2794","Eubacterium_brachy","Treponema_parvum",1
"2795","Porphyromonas_endodontalis","Treponema_parvum",1
"2805","Dialister_invisus","Treponema_parvum",1
"2807","Prevotella_enoeca","Treponema_parvum",1
"2823","Eubacterium_nodatum","Treponema_parvum",1
"2828","Olsenella_uli","Treponema_parvum",1
"2833","Mycoplasma_faucium","Treponema_parvum",1
"2850","Prevotella_marshii","Treponema_parvum",1
"2852","Rothia_aeria","Lautropia_mirabilis",1
"2864","Neisseria_sicca","Lautropia_mirabilis",1
"2866","Capnocytophaga_leadbetteri","Lautropia_mirabilis",1
"2899","Planobacterium_taklimakanense","Lautropia_mirabilis",1
"3090","Leptotrichia_buccalis","Actinomyces_gerencseriae",1
"3105","Prevotella_denticola","Actinomyces_gerencseriae",1
"3111","Dialister_invisus","Actinomyces_gerencseriae",1
"3158","Lautropia_mirabilis","Actinomyces_gerencseriae",1
"3242","Rothia_aeria","Neisseria_shayeganii",1
"3249","Leptotrichia_buccalis","Neisseria_shayeganii",1
"3317","Lautropia_mirabilis","Neisseria_shayeganii",1
"3327","Veillonella_dispar","Selenomonas_noxia",1
"3345","Prevotella_denticola","Selenomonas_noxia",1
"3349","Actinomyces_oris","Selenomonas_noxia",1
"3367","Actinobaculum_massiliense","Selenomonas_noxia",1
"3394","Schwartzia_succinivorans","Selenomonas_noxia",1
"3398","Lautropia_mirabilis","Selenomonas_noxia",1
"3401","Actinomyces_gerencseriae","Selenomonas_noxia",1
"3409","Veillonella_dispar","Bifidobacterium_dentium",1
"3427","Prevotella_denticola","Bifidobacterium_dentium",1
"3456","Olsenella_uli","Bifidobacterium_dentium",1
"3457","Lactobacillus_johnsonii","Bifidobacterium_dentium",1
"3571","Veillonella_rogosae","Haemophilus_parainfluenzae",1
"3586","Capnocytophaga_leadbetteri","Haemophilus_parainfluenzae",1
"3619","Planobacterium_taklimakanense","Haemophilus_parainfluenzae",1
"3647","Lautropia_mirabilis","Haemophilus_parainfluenzae",1
"3649","Actinobacillus_rossii","Haemophilus_parainfluenzae",1
"3670","Prevotella_baroniae","Porphyromonas_gingivalis",1
"3673","Treponema_denticola","Porphyromonas_gingivalis",1
"3675","Porphyromonas_endodontalis","Porphyromonas_gingivalis",1
"3687","Prevotella_enoeca","Porphyromonas_gingivalis",1
"3708","Olsenella_uli","Porphyromonas_gingivalis",1
"3717","Prevotella_dentalis","Porphyromonas_gingivalis",1
"3723","Treponema_pedis","Porphyromonas_gingivalis",1
"3728","Schwartzia_succinivorans","Porphyromonas_gingivalis",1
"3730","Prevotella_marshii","Porphyromonas_gingivalis",1
"3731","Treponema_parvum","Porphyromonas_gingivalis",1
"3747","Veillonella_dispar","Streptococcus_sobrinus",1
"3765","Prevotella_denticola","Streptococcus_sobrinus",1
"3798","Rothia_dentocariosa","Streptococcus_sobrinus",1
"4393","Prevotella_shahii","Bacteroides_intestinalis",1
"4485","Porphyromonas_endodontalis","Filifactor_alocis",1
"4486","Eubacterium_yurii","Filifactor_alocis",1
"4495","Dialister_invisus","Filifactor_alocis",1
"4515","Ornatilinea_apprima","Filifactor_alocis",1
"4518","Olsenella_uli","Filifactor_alocis",1
"4523","Mycoplasma_faucium","Filifactor_alocis",1
"4527","Prevotella_dentalis","Filifactor_alocis",1
"4530","Peptococcus_niger","Filifactor_alocis",1
"4533","Treponema_pedis","Filifactor_alocis",1
"4536","Mycoplasma_feliminutum","Filifactor_alocis",1
"4540","Prevotella_marshii","Filifactor_alocis",1
"4552","Porphyromonas_gingivalis","Filifactor_alocis",1
"4664","Eubacterium_saphenum","Odoribacter_denticanis",1
"4674","Treponema_denticola","Odoribacter_denticanis",1
"4676","Porphyromonas_endodontalis","Odoribacter_denticanis",1
"4704","Eubacterium_nodatum","Odoribacter_denticanis",1
"4743","Porphyromonas_gingivalis","Odoribacter_denticanis",1
"4752","Filifactor_alocis","Odoribacter_denticanis",1
"4761","Eubacterium_saphenum","Bacteroides_heparinolyticus",1
"4768","Prevotella_baroniae","Bacteroides_heparinolyticus",1
"4773","Porphyromonas_endodontalis","Bacteroides_heparinolyticus",1
"4829","Treponema_parvum","Bacteroides_heparinolyticus",1
"4840","Porphyromonas_gingivalis","Bacteroides_heparinolyticus",1
"4849","Filifactor_alocis","Bacteroides_heparinolyticus",1
"4956","Veillonella_dispar","Lachnoanaerobaculum_saburreum",1
"4974","Prevotella_denticola","Lachnoanaerobaculum_saburreum",1
"4992","Actinomyces_meyeri","Lachnoanaerobaculum_saburreum",1
"4995","Prevotella_salivae","Lachnoanaerobaculum_saburreum",1
"4996","Actinobaculum_massiliense","Lachnoanaerobaculum_saburreum",1
"5007","Rothia_dentocariosa","Lachnoanaerobaculum_saburreum",1
"5030","Actinomyces_gerencseriae","Lachnoanaerobaculum_saburreum",1
"5033","Selenomonas_noxia","Lachnoanaerobaculum_saburreum",1
"5153","Rothia_aeria","Brachymonas_denitrificans",1
"5160","Leptotrichia_buccalis","Brachymonas_denitrificans",1
"5169","Treponema_denticola","Brachymonas_denitrificans",1
"5181","Dialister_invisus","Brachymonas_denitrificans",1
"5223","Streptococcus_pneumoniae","Brachymonas_denitrificans",1
"5228","Lautropia_mirabilis","Brachymonas_denitrificans",1
"5238","Porphyromonas_gingivalis","Brachymonas_denitrificans",1
"5261","Eubacterium_saphenum","Prevotella_paludivivens",1
"5271","Treponema_denticola","Prevotella_paludivivens",1
"5273","Porphyromonas_endodontalis","Prevotella_paludivivens",1
"5285","Prevotella_enoeca","Prevotella_paludivivens",1
"5301","Eubacterium_nodatum","Prevotella_paludivivens",1
"5340","Porphyromonas_gingivalis","Prevotella_paludivivens",1
"5362","Veillonella_dispar","Streptococcus_gordonii",1
"5413","Rothia_dentocariosa","Streptococcus_gordonii",1
"5462","Rothia_aeria","Leptotrichia_hofstadii",1
"5506","Actinobaculum_massiliense","Leptotrichia_hofstadii",1
"5537","Lautropia_mirabilis","Leptotrichia_hofstadii",1
"5540","Actinomyces_gerencseriae","Leptotrichia_hofstadii",1
"5543","Selenomonas_noxia","Leptotrichia_hofstadii",1
"5561","Lachnoanaerobaculum_saburreum","Leptotrichia_hofstadii",1
"5897","Actinomyces_odontolyticus","Campylobacter_mucosalis",1
"5903","Prevotella_pallens","Campylobacter_mucosalis",1
"5931","Prevotella_salivae","Campylobacter_mucosalis",1
"6133","Actinomyces_oris","Streptococcus_sanguinis",1
"6154","Planobacterium_taklimakanense","Streptococcus_sanguinis",1
"6162","Rothia_dentocariosa","Streptococcus_sanguinis",1
"6182","Lautropia_mirabilis","Streptococcus_sanguinis",1
"6185","Actinomyces_gerencseriae","Streptococcus_sanguinis",1
"6329","Veillonella_rogosae","Fusobacterium_periodonticum",1
"6344","Capnocytophaga_leadbetteri","Fusobacterium_periodonticum",1
"6349","Eubacterium_yurii","Fusobacterium_periodonticum",1
"6350","Prevotella_shahii","Fusobacterium_periodonticum",1
"6363","Moraxella_lacunata","Fusobacterium_periodonticum",1
"6377","Planobacterium_taklimakanense","Fusobacterium_periodonticum",1
"6393","Peptococcus_niger","Fusobacterium_periodonticum",1
"6395","Treponema_refringens","Fusobacterium_periodonticum",1
"6414","Haemophilus_parainfluenzae","Fusobacterium_periodonticum",1
"6449","Eubacterium_saphenum","Eubacterium_minutum",1
"6461","Porphyromonas_endodontalis","Eubacterium_minutum",1
"6678","Eubacterium_saphenum","Desulfomicrobium_orale",1
"6688","Treponema_denticola","Desulfomicrobium_orale",1
"6690","Porphyromonas_endodontalis","Desulfomicrobium_orale",1
"6757","Porphyromonas_gingivalis","Desulfomicrobium_orale",1
"6802","Capnocytophaga_leadbetteri","Campylobacter_showae",1
"6807","Eubacterium_yurii","Campylobacter_showae",1
"6900","Fusobacterium_periodonticum","Campylobacter_showae",1
"6911","Eubacterium_saphenum","Tannerella_forsythia",1
"6923","Porphyromonas_endodontalis","Tannerella_forsythia",1
"6933","Dialister_invisus","Tannerella_forsythia",1
"6935","Prevotella_enoeca","Tannerella_forsythia",1
"6951","Eubacterium_nodatum","Tannerella_forsythia",1
"6961","Mycoplasma_faucium","Tannerella_forsythia",1
"6968","Peptococcus_niger","Tannerella_forsythia",1
"6970","Treponema_refringens","Tannerella_forsythia",1
"6971","Treponema_pedis","Tannerella_forsythia",1
"6972","Campylobacter_curvus","Tannerella_forsythia",1
"6976","Schwartzia_succinivorans","Tannerella_forsythia",1
"6978","Prevotella_marshii","Tannerella_forsythia",1
"6979","Treponema_parvum","Tannerella_forsythia",1
"6980","Lautropia_mirabilis","Tannerella_forsythia",1
"6990","Porphyromonas_gingivalis","Tannerella_forsythia",1
"6999","Filifactor_alocis","Tannerella_forsythia",1
"7001","Odoribacter_denticanis","Tannerella_forsythia",1
"7011","Natranaerovirga_hydrolytica","Tannerella_forsythia",1
"7023","Rothia_aeria","Kingella_potus",1
"7030","Leptotrichia_buccalis","Kingella_potus",1
"7098","Lautropia_mirabilis","Kingella_potus",1
"7142","Rothia_aeria","Capnocytophaga_granulosa",1
"7156","Capnocytophaga_leadbetteri","Capnocytophaga_granulosa",1
"7161","Eubacterium_yurii","Capnocytophaga_granulosa",1
"7183","Bergeyella_zoohelcum","Capnocytophaga_granulosa",1
"7243","Brachymonas_denitrificans","Capnocytophaga_granulosa",1
"7259","Tannerella_forsythia","Capnocytophaga_granulosa",1
"7262","Rothia_aeria","Neisseria_oralis",1
"7269","Leptotrichia_buccalis","Neisseria_oralis",1
"7337","Lautropia_mirabilis","Neisseria_oralis",1
"7343","Selenomonas_noxia","Neisseria_oralis",1
"7363","Brachymonas_denitrificans","Neisseria_oralis",1
"7372","Streptococcus_sanguinis","Neisseria_oralis",1
"7747","Capnocytophaga_granulosa","Soonwooa_buanensis",1
"7752","Rothia_aeria","Leptotrichia_hongkongensis",1
"7759","Leptotrichia_buccalis","Leptotrichia_hongkongensis",1
"7778","Actinomyces_oris","Leptotrichia_hongkongensis",1
"7802","Anaeroglobus_geminatus","Leptotrichia_hongkongensis",1
"7827","Lautropia_mirabilis","Leptotrichia_hongkongensis",1
"7833","Selenomonas_noxia","Leptotrichia_hongkongensis",1
"7838","Streptococcus_sobrinus","Leptotrichia_hongkongensis",1
"7851","Lachnoanaerobaculum_saburreum","Leptotrichia_hongkongensis",1
"7855","Streptococcus_gordonii","Leptotrichia_hongkongensis",1
"7856","Leptotrichia_hofstadii","Leptotrichia_hongkongensis",1
"7869","Tannerella_forsythia","Leptotrichia_hongkongensis",1
"7871","Capnocytophaga_granulosa","Leptotrichia_hongkongensis",1
"7877","Rothia_aeria","Gemella_haemolysans",1
"7947","Streptococcus_pneumoniae","Gemella_haemolysans",1
"8000","Soonwooa_buanensis","Gemella_haemolysans",1
"8073","Streptococcus_pneumoniae","Gemella_palaticanis",1
"8275","Eubacterium_brachy","Slackia_exigua",1
"8280","Prevotella_denticola","Slackia_exigua",1
"8329","Schwartzia_succinivorans","Slackia_exigua",1
"8375","Tannerella_forsythia","Slackia_exigua",1
"8572","Rothia_dentocariosa","Streptococcus_oralis",1
"8587","Streptococcus_pneumoniae","Streptococcus_oralis",1
"8620","Streptococcus_gordonii","Streptococcus_oralis",1
"8627","Streptococcus_sanguinis","Streptococcus_oralis",1
"8642","Gemella_haemolysans","Streptococcus_oralis",1
"8654","Eubacterium_saphenum","Desulfovibrio_fairfieldensis",1
"8661","Prevotella_baroniae","Desulfovibrio_fairfieldensis",1
"8664","Treponema_denticola","Desulfovibrio_fairfieldensis",1
"8666","Porphyromonas_endodontalis","Desulfovibrio_fairfieldensis",1
"8676","Dialister_invisus","Desulfovibrio_fairfieldensis",1
"8694","Eubacterium_nodatum","Desulfovibrio_fairfieldensis",1
"8722","Treponema_parvum","Desulfovibrio_fairfieldensis",1
"8733","Porphyromonas_gingivalis","Desulfovibrio_fairfieldensis",1
"8742","Filifactor_alocis","Desulfovibrio_fairfieldensis",1
"8765","Tannerella_forsythia","Desulfovibrio_fairfieldensis",1
"8784","Veillonella_dispar","Prevotella_multisaccharivorax",1
"8797","Eubacterium_brachy","Prevotella_multisaccharivorax",1
"8802","Prevotella_denticola","Prevotella_multisaccharivorax",1
"8823","Prevotella_salivae","Prevotella_multisaccharivorax",1
"8831","Olsenella_uli","Prevotella_multisaccharivorax",1
"8862","Bifidobacterium_dentium","Prevotella_multisaccharivorax",1
"9023","Streptococcus_sanguinis","Streptococcus_sinensis",1
"9188","Eubacterium_saphenum","Desulfobulbus_propionicus",1
"9199","Eubacterium_brachy","Desulfobulbus_propionicus",1
"9200","Porphyromonas_endodontalis","Desulfobulbus_propionicus",1
"9204","Prevotella_denticola","Desulfobulbus_propionicus",1
"9210","Dialister_invisus","Desulfobulbus_propionicus",1
"9228","Eubacterium_nodatum","Desulfobulbus_propionicus",1
"9232","Anaeroglobus_geminatus","Desulfobulbus_propionicus",1
"9276","Filifactor_alocis","Desulfobulbus_propionicus",1
"9299","Tannerella_forsythia","Desulfobulbus_propionicus",1
"9318","Rothia_aeria","Cardiobacterium_valvarum",1
"9346","Dialister_invisus","Cardiobacterium_valvarum",1
"9368","Anaeroglobus_geminatus","Cardiobacterium_valvarum",1
"9393","Lautropia_mirabilis","Cardiobacterium_valvarum",1
"9428","Streptococcus_sanguinis","Cardiobacterium_valvarum",1
"9437","Capnocytophaga_granulosa","Cardiobacterium_valvarum",1
"9438","Neisseria_oralis","Cardiobacterium_valvarum",1
"9442","Leptotrichia_hongkongensis","Cardiobacterium_valvarum",1
"9606","Prevotella_baroniae","Prevotella_pleuritidis",1
"9609","Treponema_denticola","Prevotella_pleuritidis",1
"9610","Eubacterium_brachy","Prevotella_pleuritidis",1
"9611","Porphyromonas_endodontalis","Prevotella_pleuritidis",1
"9615","Prevotella_denticola","Prevotella_pleuritidis",1
"9639","Eubacterium_nodatum","Prevotella_pleuritidis",1
"9643","Anaeroglobus_geminatus","Prevotella_pleuritidis",1
"9653","Prevotella_dentalis","Prevotella_pleuritidis",1
"9659","Treponema_pedis","Prevotella_pleuritidis",1
"9666","Prevotella_marshii","Prevotella_pleuritidis",1
"9667","Treponema_parvum","Prevotella_pleuritidis",1
"9703","Streptococcus_sanguinis","Prevotella_pleuritidis",1
"9706","Eubacterium_minutum","Prevotella_pleuritidis",1
"9876","Veillonella_dispar","Howardella_ureilytica",1
"9889","Eubacterium_brachy","Howardella_ureilytica",1
"9900","Dialister_invisus","Howardella_ureilytica",1
"9923","Olsenella_uli","Howardella_ureilytica",1
"9927","Rothia_dentocariosa","Howardella_ureilytica",1
"9975","Streptococcus_gordonii","Howardella_ureilytica",1
"10341","Prevotella_salivae","Propionibacterium_acidifaciens",1
"10591","Veillonella_dispar","Parascardovia_denticolens",1
"10711","Leptotrichia_hongkongensis","Parascardovia_denticolens",1
"10886","Eubacterium_saphenum","Streptobacillus_moniliformis",1
"10887","Leptotrichia_buccalis","Streptobacillus_moniliformis",1
"10893","Prevotella_baroniae","Streptobacillus_moniliformis",1
"10896","Treponema_denticola","Streptobacillus_moniliformis",1
"10898","Porphyromonas_endodontalis","Streptobacillus_moniliformis",1
"10908","Dialister_invisus","Streptobacillus_moniliformis",1
"10910","Prevotella_enoeca","Streptobacillus_moniliformis",1
"10926","Eubacterium_nodatum","Streptobacillus_moniliformis",1
"10954","Treponema_parvum","Streptobacillus_moniliformis",1
"10965","Porphyromonas_gingivalis","Streptobacillus_moniliformis",1
"10974","Filifactor_alocis","Streptobacillus_moniliformis",1
"10976","Odoribacter_denticanis","Streptobacillus_moniliformis",1
"10982","Prevotella_paludivivens","Streptobacillus_moniliformis",1
"10997","Tannerella_forsythia","Streptobacillus_moniliformis",1
"11205","Dialister_invisus","Selenomonas_ruminantium",1
"11220","Prevotella_salivae","Selenomonas_ruminantium",1
"11230","Prevotella_veroralis","Selenomonas_ruminantium",1
"11326","Veillonella_rogosae","Eubacterium_sulci",1
"11336","Actinomyces_odontolyticus","Eubacterium_sulci",1
"11342","Prevotella_pallens","Eubacterium_sulci",1
"11347","Prevotella_shahii","Eubacterium_sulci",1
"11370","Prevotella_salivae","Eubacterium_sulci",1
"11439","Fusobacterium_periodonticum","Eubacterium_sulci",1
"11455","Slackia_exigua","Eubacterium_sulci",1
"11646","Treponema_denticola","Desulfobulbus_rhabdoformis",1
"11647","Eubacterium_brachy","Desulfobulbus_rhabdoformis",1
"11648","Porphyromonas_endodontalis","Desulfobulbus_rhabdoformis",1
"11658","Dialister_invisus","Desulfobulbus_rhabdoformis",1
"11676","Eubacterium_nodatum","Desulfobulbus_rhabdoformis",1
"11711","Selenomonas_noxia","Desulfobulbus_rhabdoformis",1
"11724","Filifactor_alocis","Desulfobulbus_rhabdoformis",1
"11747","Tannerella_forsythia","Desulfobulbus_rhabdoformis",1
"11941","Veillonella_dispar","Streptococcus_parasanguinis",1
"11946","Actinomyces_odontolyticus","Streptococcus_parasanguinis",1
"11971","Lachnoanaerobaculum_orale","Streptococcus_parasanguinis",1
"11980","Prevotella_salivae","Streptococcus_parasanguinis",1
"12035","Rothia_mucilaginosa","Streptococcus_parasanguinis",1
"12036","Lachnoanaerobaculum_saburreum","Streptococcus_parasanguinis",1
"12040","Streptococcus_gordonii","Streptococcus_parasanguinis",1
"12423","Porphyromonas_endodontalis","Prevotella_oralis",1
"12427","Prevotella_denticola","Prevotella_oralis",1
"12433","Dialister_invisus","Prevotella_oralis",1
"12455","Anaeroglobus_geminatus","Prevotella_oralis",1
"12465","Prevotella_dentalis","Prevotella_oralis",1
"12486","Selenomonas_noxia","Prevotella_oralis",1
"12537","Prevotella_multisaccharivorax","Prevotella_oralis",1
"12567","Veillonella_dispar","Actinomyces_graevenitzii",1
"12572","Actinomyces_odontolyticus","Actinomyces_graevenitzii",1
"12578","Prevotella_pallens","Actinomyces_graevenitzii",1
"12597","Lachnoanaerobaculum_orale","Actinomyces_graevenitzii",1
"12599","Orientia_tsutsugamushi","Actinomyces_graevenitzii",1
"12606","Prevotella_salivae","Actinomyces_graevenitzii",1
"12616","Prevotella_veroralis","Actinomyces_graevenitzii",1
"12691","Slackia_exigua","Actinomyces_graevenitzii",1
"12717","Streptococcus_parasanguinis","Actinomyces_graevenitzii",1
"12724","Butyrivibrio_hungatei","Alloprevotella_rava",1
"12737","Prevotella_pallens","Alloprevotella_rava",1
"12752","Prevotella_enoeca","Alloprevotella_rava",1
"12758","Orientia_tsutsugamushi","Alloprevotella_rava",1
"12765","Prevotella_salivae","Alloprevotella_rava",1
"12869","Streptobacillus_moniliformis","Alloprevotella_rava",1
"12872","Eubacterium_sulci","Alloprevotella_rava",1
"13043","Rothia_aeria","Actinobacillus_porcinus",1
"13113","Streptococcus_pneumoniae","Actinobacillus_porcinus",1
"13127","Haemophilus_parainfluenzae","Actinobacillus_porcinus",1
"13372","Veillonella_dispar","Atopobium_parvulum",1
"13377","Actinomyces_odontolyticus","Atopobium_parvulum",1
"13383","Prevotella_pallens","Atopobium_parvulum",1
"13404","Orientia_tsutsugamushi","Atopobium_parvulum",1
"13411","Prevotella_salivae","Atopobium_parvulum",1
"13420","Lactobacillus_johnsonii","Atopobium_parvulum",1
"13421","Prevotella_veroralis","Atopobium_parvulum",1
"13508","Howardella_ureilytica","Atopobium_parvulum",1
"13511","Propionibacterium_acidifaciens","Atopobium_parvulum",1
"13513","Parascardovia_denticolens","Atopobium_parvulum",1
"13518","Eubacterium_sulci","Atopobium_parvulum",1
"13522","Streptococcus_parasanguinis","Atopobium_parvulum",1
"13526","Actinomyces_graevenitzii","Atopobium_parvulum",1
"13715","Porphyromonas_endodontalis","Anaerovorax_odorimutans",1
"13717","Prevotella_shahii","Anaerovorax_odorimutans",1
"13762","Treponema_refringens","Anaerovorax_odorimutans",1
"14204","Eubacterium_saphenum","Treponema_amylovorum",1
"14214","Treponema_denticola","Treponema_amylovorum",1
"14215","Eubacterium_brachy","Treponema_amylovorum",1
"14216","Porphyromonas_endodontalis","Treponema_amylovorum",1
"14226","Dialister_invisus","Treponema_amylovorum",1
"14228","Prevotella_enoeca","Treponema_amylovorum",1
"14258","Prevotella_dentalis","Treponema_amylovorum",1
"14264","Treponema_pedis","Treponema_amylovorum",1
"14269","Schwartzia_succinivorans","Treponema_amylovorum",1
"14272","Treponema_parvum","Treponema_amylovorum",1
"14283","Porphyromonas_gingivalis","Treponema_amylovorum",1
"14292","Filifactor_alocis","Treponema_amylovorum",1
"14300","Prevotella_paludivivens","Treponema_amylovorum",1
"14315","Tannerella_forsythia","Treponema_amylovorum",1
"14317","Capnocytophaga_granulosa","Treponema_amylovorum",1
"14333","Desulfobulbus_propionicus","Treponema_amylovorum",1
"14336","Prevotella_pleuritidis","Treponema_amylovorum",1
"14345","Streptobacillus_moniliformis","Treponema_amylovorum",1
"14366","Veillonella_rogosae","Prevotella_nanceiensis",1
"14381","Capnocytophaga_leadbetteri","Prevotella_nanceiensis",1
"14387","Prevotella_shahii","Prevotella_nanceiensis",1
"14432","Treponema_refringens","Prevotella_nanceiensis",1
"14479","Fusobacterium_periodonticum","Prevotella_nanceiensis",1
"14526","Alloprevotella_rava","Prevotella_nanceiensis",1
"14543","Eubacterium_saphenum","Wolinella_succinogenes",1
"14544","Leptotrichia_buccalis","Wolinella_succinogenes",1
"14554","Eubacterium_brachy","Wolinella_succinogenes",1
"14555","Porphyromonas_endodontalis","Wolinella_succinogenes",1
"14565","Dialister_invisus","Wolinella_succinogenes",1
